Destination,FlightNumber,Code,lat,lng,country,Date,Time,Airline,Armenian,DayOfWeek,Status
Sharm El Sheikh,SM 993,SSH,27.9158,34.3297,Egypt,2023-11-23,08:25:00,Air Cairo,0,Thursday,Onetime
Moscow,3F 326,VKO,55.7558,37.6178,Russia,2023-11-23,09:20:00,Fly One,1,Thursday,Onetime
Dubai,FZ 717,DXB,25.2631,55.2972,United Arab Emirates,2023-11-23,11:30:00,Flydubai,0,Thursday,Delay
Sharjah,G9 244,SHJ,25.3575,55.3908,United Arab Emirates,2023-11-23,11:30:00,Air Arabia,0,Thursday,Ontime
Abu Dhabi,5W 7013,AUH,24.4667,54.3667,United Arab Emirates,2023-11-23,11:50:00,Wizz Air,0,Thursday,Ontime
Larnaca,CY 414,LCA,34.9167,33.6333,Cyprus,2023-11-23,12:35:00,Cyprus Airways,0,Thursday,Ontime
Mineralnye Vody,A4 6031,MRV,44.2095,43.1053,Russia,2023-11-23,12:45:00,Azimuth,0,Thursday,Earlier
Beirut,ME 275,BEY,33.8869,35.5131,Lebanon,2023-11-23,13:15:00,Middle East Airlines,0,Thursday,Cancelled
Moscow,SU 1864,SVO,55.7558,37.6178,Russia,2023-11-23,13:25:00,Aeroflot,0,Thursday,Ontime
Rome,W4 8335,FCO,41.8931,12.4828,Italy,2023-11-23,13:45:00,Wizz Air,0,Thursday,Ontime
Moscow,WZ 4339,ZIA,55.7558,37.6178,Russia,2023-11-23,13:55:00,Red WIngs,0,Thursday,Ontime
Moscow,JI 103,SVO,55.7558,37.6178,Russia,2023-11-23,14:45:00,Armenian Airlines,1,Thursday,Ontime
Yekaterinburg,SU 616,SVX,56.8356,60.6128,Russia,2023-11-23,14:55:00,Aeroflot,0,Thursday,Ontime
Tehran,QB 2251,IKA,35.6892,51.3889,Iran,2023-11-23,16:00:00,Charter Flight,0,Thursday,Ontime
Moscow,SU 1860,SVO,55.7558,37.6178,Russia,2023-11-23,16:25:00,Aeroflot,0,Thursday,Ontime
Volgograd,FV 6945,VOG,48.7086,44.5147,Russia,2023-11-23,16:30:00,Rossiya Airlines,0,Thursday,Ontime
Tehran,6A 222,IKA,35.6892,51.3889,Iran,2023-11-23,17:35:00,Armenia Airways,1,Thursday,Ontime
Moscow,A4 7029,VKO,55.7558,37.6178,Russia,2023-11-23,17:35:00,Azimuth,0,Thursday,Ontime
St.Petersburg,G6 427,LED,59.9343,30.3351,Russia,2023-11-23,18:30:00,Fly Arna,1,Thursday,Ontime
Moscow,3F 316,DME,55.7558,37.6178,Russia,2023-11-23,18:30:00,Fly One,1,Thursday,Ontime
Larnaca,W6 4549,LCA,34.9167,33.6333,Cyprus,2023-11-23,19:05:00,Wizz Air,0,Thursday,Ontime
Moscow,SU 1862,SVO,55.7558,37.6178,Russia,2023-11-23,19:30:00,Aeroflot,0,Thursday,Ontime
Abu Dhabi,5W 7187,AUH,24.4667,54.3667,United Arab Emirates,2023-11-23,20:00:00,Wizz Air,0,Thursday,Ontime
Paris,AF 1060,CDG,48.8567,2.3522,France,2023-11-23,20:15:00,Air France,0,Thursday,Ontime
St.Petersburg,FV 6923,LED,59.9343,30.3351,Russia,2023-11-23,20:45:00,Rossiya Airlines,0,Thursday,Ontime
Sochi,FV 6719,AER,43.5853,39.7203,Russia,2023-11-23,21:00:00,Rossiya Airlines,0,Thursday,Ontime
Milan,W4 5567,MXP,45.4669,9.19,Italy,2023-11-23,22:15:00,Wizz Air,0,Thursday,Ontime
Nizhny Novgorod,5G 121,GOJ,56.3159,43.9944,Russia,2023-11-23,22:35:00,Shirak Avia,1,Thursday,Ontime
Doha,QR 285,DOH,25.2867,51.5333,Qatar,2023-11-24,00:15:00,Qatar Airways,0,Friday,Ontime
Istanbul,3F 476,IST,41.0136,28.955,Turkey,2023-11-24,01:30:00,Fly One,1,Friday,Ontime
Moscow,UT 785,VKO,55.7558,37.6178,Russia,2023-11-24,02:30:00,Utair,0,Friday,Ontime
Istanbul,PC 550,SAW,41.0136,28.955,Turkey,2023-11-24,02:35:00,Pegasus Airlines,0,Friday,Ontime
Frankfurt,LH 1560,FRA,50.1106,8.6822,Germany,2023-11-24,03:55:00,Lufthansa,0,Friday,Ontime
Warsaw,LO 727,WAW,52.23,21.0111,Poland,2023-11-24,04:20:00,LOT Polish Airlines,0,Friday,Ontime
Athens,A3 898,ATH,37.9842,23.7281,Greece,2023-11-24,04:25:00,Aegean Airlines,0,Friday,Ontime
Vienna,OS 641,VIE,48.2083,16.3725,Austria,2023-11-24,04:40:00,Austrian Airlines,0,Friday,Ontime
Moscow,G6 406,DME,55.7558,37.6178,Russia,2023-11-24,04:55:00,Fly Arna,1,Friday,Ontime
Moscow,SU 1964,SVO,55.7558,37.6178,Russia,2023-11-24,05:35:00,Aeroflot,0,Friday,Ontime
Kishinev,3F 534,KIV,47.0105,28.8638,Moldova,2023-11-24,06:10:00,Fly One,1,Friday,Ontime
Moscow,3F 326,VKO,55.7558,37.6178,Russia,2023-11-24,09:20:00,Fly One,1,Friday,Ontime
Mineralnye Vody,A4 6031,MRV,44.2095,43.1053,Russia,2023-11-24,09:50:00,Azimuth,0,Friday,Ontime
Moscow,JI 101,SVO,55.7558,37.6178,Russia,2023-11-24,10:20:00,Armenian Airlines,1,Friday,Ontime
Doha,QR 286,DOH,25.2867,51.5333,Qatar,2023-11-23,03:00:00,Qatar Airways,0,Thursday,Ontime
Moscow,UT 786,VKO,55.7558,37.6178,Russia,2023-11-23,03:55:00,Utair,0,Thursday,Ontime
Minsk,B2 734,MSQ,53.9,27.5667,Belarus,2023-11-23,04:55:00,Belavia,0,Thursday,Onetime
Frankfurt,LH 1561,FRA,50.1106,8.6822,Germany,2023-11-23,05:05:00,Lufthansa,0,Thursday,Onetime
Athens,A3 899,ATH,37.9842,23.7281,Greece,2023-11-23,05:20:00,Aegean Airlines,0,Thursday,Onetime
Moscow,SU 1965,SVO,55.7558,37.6178,Russia,2023-11-23,06:35:00,Aeroflot,0,Thursday,Onetime
Moscow,JI 102,SVO,55.7558,37.6178,Russia,2023-11-23,07:15:00,Armenian Airlines,1,Thursday,Onetime
Sharm El Sheikh,AMV 4113,SSH,27.9158,34.3297,Egypt,2023-11-23,07:50:00,AMC Airlines,0,Thursday,Onetime
St.Petersburg,G6 426,LED,59.9343,30.3351,Russia,2023-11-23,08:15:00,Fly Arna,1,Thursday,Onetime
Sharm El Sheikh,FT 262,SSH,27.9158,34.3297,Egypt,2023-11-23,08:30:00,Fly Egypt,0,Thursday,Onetime
Sharm El Sheikh,SM 994,SSH,27.9158,34.3297,Egypt,2023-11-23,09:20:00,Air Cairo,0,Thursday,Onetime
Moscow,3F 315,DME,55.7558,37.6178,Russia,2023-11-23,10:30:00,Fly One,1,Thursday,Onetime
Sharjah,G9 245,SHJ,25.3575,55.3908,United Arab Emirates,2023-11-23,12:20:00,Air Arabia,0,Thursday,Onetime
Abu Dhabi,5W 7014,AUH,24.4667,54.3667,United Arab Emirates,2023-11-23,12:25:00,Wizz Air,0,Thursday,Onetime
Dubai,FZ 718,DXB,25.2631,55.2972,United Arab Emirates,2023-11-23,12:30:00,Flydubai,0,Thursday,Onetime
Larnaca,CY 415,LCA,34.9167,33.6333,Cyprus,2023-11-23,13:30:00,Cyprus Airways,0,Thursday,Ontime
Tehran,6A 221,IKA,35.6892,51.3889,Iran,2023-11-23,13:35:00,Armenia Airways,1,Thursday,Ontime
Mineralnye Vody,A4 6032,MRV,44.2095,43.1053,Russia,2023-11-23,13:35:00,Azimuth,0,Thursday,Ontime
Beirut,ME 276,BEY,33.8869,35.5131,Lebanon,2023-11-23,14:15:00,Middle East Airlines,0,Thursday,Ontime
Moscow,SU 1865,SVO,55.7558,37.6178,Russia,2023-11-23,14:20:00,Aeroflot,0,Thursday,Earlier
Rome,W4 8336,FCO,41.8931,12.4828,Italy,2023-11-23,14:20:00,Wizz Air,0,Thursday,Cancelled
Moscow,WZ 4340,ZIA,55.7558,37.6178,Russia,2023-11-23,14:40:00,Red WIngs,0,Thursday,Ontime
Nizhny Novgorod,5G 120,GOJ,56.3159,43.9944,Russia,2023-11-23,14:40:00,Shirak Avia,1,Thursday,Ontime
Yekaterinburg,SU 617,SVX,56.8356,60.6128,Russia,2023-11-23,15:55:00,Aeroflot,0,Thursday,Ontime
Tehran,QB 2250,IKA,35.6892,51.3889,Iran,2023-11-23,17:00:00,Charter Flight,0,Thursday,Ontime
Moscow,SU 1861,SVO,55.7558,37.6178,Russia,2023-11-23,17:20:00,Aeroflot,0,Thursday,Ontime
Volgograd,FV 6946,VOG,48.7086,44.5147,Russia,2023-11-23,17:30:00,Rossiya Airlines,0,Thursday,Ontime
Moscow,A4 7030,VKO,55.7558,37.6178,Russia,2023-11-23,18:25:00,Azimuth,0,Thursday,Ontime
Tehran,SHI 7327,IKA,35.6892,51.3889,Iran,2023-11-23,18:30:00,Charter Flight,0,Thursday,Ontime
Istanbul,3F 475,IST,41.0136,28.955,Turkey,2023-11-23,19:00:00,Fly One,1,Thursday,Ontime
Larnaca,W6 4550,LCA,34.9167,33.6333,Cyprus,2023-11-23,19:40:00,Wizz Air,0,Thursday,Ontime
Moscow,SU 1863,SVO,55.7558,37.6178,Russia,2023-11-23,20:30:00,Aeroflot,0,Thursday,Ontime
Abu Dhabi,5W 7188,AUH,24.4667,54.3667,United Arab Emirates,2023-11-23,20:35:00,Wizz Air,0,Thursday,Ontime
St.Petersburg,FV 6924,LED,59.9343,30.3351,Russia,2023-11-23,21:45:00,Rossiya Airlines,0,Thursday,Ontime
Kishinev,3F 533,KIV,47.0105,28.8638,Moldova,2023-11-23,21:45:00,Fly One,1,Thursday,Ontime
Sochi,FV 6720,AER,43.5853,39.7203,Russia,2023-11-23,21:50:00,Rossiya Airlines,0,Thursday,Ontime
Milan,W4 5568,MXP,45.4669,9.19,Italy,2023-11-23,22:50:00,Wizz Air,0,Thursday,Ontime
Moscow,3F 325,VKO,55.7558,37.6178,Russia,2023-11-24,01:30:00,Fly One,1,Friday,Ontime
Moscow,JI 100,SVO,55.7558,37.6178,Russia,2023-11-24,02:10:00,Armenian Airlines,1,Friday,Ontime
Doha,QR 286,DOH,25.2867,51.5333,Qatar,2023-11-24,03:00:00,Qatar Airways,0,Friday,Ontime
Moscow,UT 786,VKO,55.7558,37.6178,Russia,2023-11-24,03:55:00,Utair,0,Friday,Ontime
Istanbul,PC 551,SAW,41.0136,28.955,Turkey,2023-11-24,04:15:00,Pegasus Airlines,0,Friday,Ontime
Frankfurt,LH 1561,FRA,50.1106,8.6822,Germany,2023-11-24,05:05:00,Lufthansa,0,Friday,Ontime
Warsaw,LO 728,WAW,52.23,21.0111,Poland,2023-11-24,05:15:00,LOT Polish Airlines,0,Friday,Ontime
Athens,A3 899,ATH,37.9842,23.7281,Greece,2023-11-24,05:20:00,Aegean Airlines,0,Friday,Ontime
Vienna,OS 642,VIE,48.2083,16.3725,Austria,2023-11-24,05:45:00,Austrian Airlines,0,Friday,Ontime
Moscow,SU 1965,SVO,55.7558,37.6178,Russia,2023-11-24,06:35:00,Aeroflot,0,Friday,Ontime
Paris,DL 8723,CDG,48.8567,2.3522,France,2023-11-24,09:25:00,Delta Airlines,0,Friday,Ontime
Moscow,3F 315,DME,55.7558,37.6178,Russia,2023-11-24,10:10:00,Fly One,1,Friday,Ontime
Kaluga,A4 4010,KLF,54.5333,36.2667,Russia,2023-11-24,10:40:00,Azimuth,0,Friday,Ontime
Kapan,NAI 1001,RA1,39.2011,46.415,Armenia,2023-11-24,11:00:00,Charter Flight,0,Friday,Ontime
Moscow,5G 509,VKO,55.7558,37.6178,Russia,2023-11-24,11:10:00,Shirak Avia,1,Friday,Ontime
Dubai,FZ 717,DXB,25.2631,55.2972,United Arab Emirates,2023-11-24,11:30:00,Flydubai,0,Friday,Onetime
Sharjah,G9 244,SHJ,25.3575,55.3908,United Arab Emirates,2023-11-24,11:30:00,Air Arabia,0,Friday,Onetime
Abu Dhabi,5W 7013,AUH,24.4667,54.3667,United Arab Emirates,2023-11-24,11:50:00,Wizz Air,0,Friday,Onetime
Vienna,W4 2891,VIE,48.2083,16.3725,Austria,2023-11-24,12:40:00,Wizz Air,0,Friday,Onetime
Sochi,A4 5029,AER,43.5853,39.7203,Russia,2023-11-24,13:00:00,Azimuth,0,Friday,Onetime
Moscow,SU 1864,SVO,55.7558,37.6178,Russia,2023-11-24,13:25:00,Aeroflot,0,Friday,Onetime
Rome,W4 8335,FCO,41.8931,12.4828,Italy,2023-11-24,13:45:00,Wizz Air,0,Friday,Onetime
Sochi,WZ 4329,AER,43.5853,39.7203,Russia,2023-11-24,14:00:00,Red WIngs,0,Friday,Onetime
Sochi,JI 123,AER,43.5853,39.7203,Russia,2023-11-24,15:05:00,Armenian Airlines,1,Friday,Onetime
Tehran,G6 302,IKA,35.6892,51.3889,Iran,2023-11-24,15:30:00,Fly Arna,1,Friday,Onetime
Moscow,SU 1860,SVO,55.7558,37.6178,Russia,2023-11-24,16:25:00,Aeroflot,0,Friday,Onetime
Sofia,W6 4423,SOF,42.7,23.33,Bulgaria,2023-11-24,16:45:00,Wizz Air,0,Friday,Onetime
Sochi,FV 6719,AER,43.5853,39.7203,Russia,2023-11-24,17:00:00,Rossiya Airlines,0,Friday,Delay
Tehran,6A 222,IKA,35.6892,51.3889,Iran,2023-11-24,17:35:00,Armenia Airways,1,Friday,Ontime
Moscow,A4 7029,VKO,55.7558,37.6178,Russia,2023-11-24,17:35:00,Azimuth,0,Friday,Ontime
Moscow,3F 316,DME,55.7558,37.6178,Russia,2023-11-24,18:30:00,Fly One,1,Friday,Ontime
Kaluga,A4 4009,KLF,54.5333,36.2667,Russia,2023-11-24,19:15:00,Azimuth,0,Friday,Ontime
Larnaca,W6 4549,LCA,34.9167,33.6333,Cyprus,2023-11-24,19:20:00,Wizz Air,0,Friday,Ontime
Moscow,SU 1862,SVO,55.7558,37.6178,Russia,2023-11-24,19:30:00,Aeroflot,0,Friday,Ontime
Abu Dhabi,5W 7187,AUH,24.4667,54.3667,United Arab Emirates,2023-11-24,20:00:00,Wizz Air,0,Friday,Ontime
Venice,W4 5483,VCE,45.4397,12.3319,Italy,2023-11-24,20:10:00,Wizz Air,0,Friday,Delay
St.Petersburg,FV 6923,LED,59.9343,30.3351,Russia,2023-11-24,20:45:00,Rossiya Airlines,0,Friday,Ontime
Moscow,WZ 4339,ZIA,55.7558,37.6178,Russia,2023-11-24,21:00:00,Red WIngs,0,Friday,Ontime
Colombo,8D 555,CMB,6.9344,79.8428,Sri Lanka,2023-11-24,22:00:00,FitsAir,0,Friday,Ontime
Larnaca,W6 4557,LCA,34.9167,33.6333,Cyprus,2023-11-24,22:50:00,Wizz Air,0,Friday,Ontime
Tbilisi,3F 584,TBS,41.7225,44.7925,Georgia,2023-11-24,23:00:00,Fly One,1,Friday,Ontime
Dortmund,W6 4425,DTM,51.5167,7.4667,Germany,2023-11-24,23:40:00,Wizz Air,0,Friday,Ontime
Moscow,JI 105,SVO,55.7558,37.6178,Russia,2023-11-24,23:50:00,Armenian Airlines,1,Friday,Ontime
Doha,QR 285,DOH,25.2867,51.5333,Qatar,2023-11-25,00:15:00,Qatar Airways,0,Saturday,Ontime
Ufa,WZ 4673,UFA,54.7261,55.9475,Russia,2023-11-25,00:40:00,Red WIngs,0,Saturday,Ontime
Moscow,G6 404,DME,55.7558,37.6178,Russia,2023-11-25,01:15:00,Fly Arna,1,Saturday,Ontime
Moscow,UT 785,VKO,55.7558,37.6178,Russia,2023-11-25,02:30:00,Utair,0,Saturday,Ontime
Minsk,B2 733,MSQ,53.9,27.5667,Belarus,2023-11-25,04:05:00,Belavia,0,Saturday,Ontime
Athens,A3 898,ATH,37.9842,23.7281,Greece,2023-11-25,04:25:00,Aegean Airlines,0,Saturday,Ontime
Vienna,OS 641,VIE,48.2083,16.3725,Austria,2023-11-25,04:40:00,Austrian Airlines,0,Saturday,Ontime
Moscow,SU 1964,SVO,55.7558,37.6178,Russia,2023-11-25,05:35:00,Aeroflot,0,Saturday,Ontime
Kishinev,3F 534,KIV,47.0105,28.8638,Moldova,2023-11-25,06:10:00,Fly One,1,Saturday,Ontime
Mineralnye Vody,A4 6031,MRV,44.2095,43.1053,Russia,2023-11-25,07:25:00,Azimuth,0,Saturday,Ontime
Moscow,5G 710,SVO,55.7558,37.6178,Russia,2023-11-25,07:45:00,Shirak Avia,1,Saturday,Ontime
Ufa,A4 4021,UFA,54.7261,55.9475,Russia,2023-11-25,09:00:00,Azimuth,0,Saturday,Ontime
Larnaca,W6 4549,LCA,34.9167,33.6333,Cyprus,2023-11-25,09:05:00,Wizz Air,0,Saturday,Ontime
Moscow,3F 326,VKO,55.7558,37.6178,Russia,2023-11-25,09:20:00,Fly One,1,Saturday,Ontime
Sochi,A4 5029,AER,43.5853,39.7203,Russia,2023-11-25,10:45:00,Azimuth,0,Saturday,Ontime
Abu Dhabi,5W 7013,AUH,24.4667,54.3667,United Arab Emirates,2023-11-25,10:50:00,Wizz Air,0,Saturday,Ontime
Sochi,G6 402,AER,43.5853,39.7203,Russia,2023-11-25,10:50:00,Fly Arna,1,Saturday,Ontime
Dubai,FZ 717,DXB,25.2631,55.2972,United Arab Emirates,2023-11-25,11:30:00,Flydubai,0,Saturday,Ontime
Sharjah,G9 244,SHJ,25.3575,55.3908,United Arab Emirates,2023-11-25,11:30:00,Air Arabia,0,Saturday,Ontime
Moscow,SU 1864,SVO,55.7558,37.6178,Russia,2023-11-25,13:25:00,Aeroflot,0,Saturday,Ontime
Rome,W4 8335,FCO,41.8931,12.4828,Italy,2023-11-25,13:45:00,Wizz Air,0,Saturday,Ontime
Sochi,FV 6719,AER,43.5853,39.7203,Russia,2023-11-25,14:20:00,Rossiya Airlines,0,Saturday,Ontime
Tehran,IRB 9724,IKA,35.6892,51.3889,Iran,2023-11-25,14:40:00,Iran Airtour,0,Saturday,Ontime
Moscow,JI 103,SVO,55.7558,37.6178,Russia,2023-11-25,14:45:00,Armenian Airlines,1,Saturday,Ontime
Moscow,SU 1860,SVO,55.7558,37.6178,Russia,2023-11-25,14:50:00,Aeroflot,0,Saturday,Ontime
Sharm El Sheikh,3F 7642,SSH,27.9158,34.3297,Egypt,2023-11-25,15:20:00,Fly One,1,Saturday,Ontime
Paris,TO 7490,ORY,48.8567,2.3522,France,2023-11-25,15:30:00,Transavia,0,Saturday,Ontime
Sochi,JI 122,AER,43.5853,39.7203,Russia,2023-11-24,11:20:00,Armenian Airlines,1,Friday,Onetime
Tehran,G6 301,IKA,35.6892,51.3889,Iran,2023-11-24,11:30:00,Fly Arna,1,Friday,Onetime
Sharjah,G9 245,SHJ,25.3575,55.3908,United Arab Emirates,2023-11-24,12:20:00,Air Arabia,0,Friday,Onetime
Abu Dhabi,5W 7014,AUH,24.4667,54.3667,United Arab Emirates,2023-11-24,12:25:00,Wizz Air,0,Friday,Onetime
Dubai,FZ 718,DXB,25.2631,55.2972,United Arab Emirates,2023-11-24,12:30:00,Flydubai,0,Friday,Onetime
Vienna,W4 2892,VIE,48.2083,16.3725,Austria,2023-11-24,13:15:00,Wizz Air,0,Friday,Onetime
Tehran,6A 221,IKA,35.6892,51.3889,Iran,2023-11-24,13:35:00,Armenia Airways,1,Friday,Onetime
Sochi,A4 5030,AER,43.5853,39.7203,Russia,2023-11-24,13:50:00,Azimuth,0,Friday,Onetime
Moscow,SU 1865,SVO,55.7558,37.6178,Russia,2023-11-24,14:20:00,Aeroflot,0,Friday,Onetime
Rome,W4 8336,FCO,41.8931,12.4828,Italy,2023-11-24,14:20:00,Wizz Air,0,Friday,Onetime
Sochi,WZ 4330,AER,43.5853,39.7203,Russia,2023-11-24,14:50:00,Red WIngs,0,Friday,Onetime
Moscow,JI 104,SVO,55.7558,37.6178,Russia,2023-11-24,15:50:00,Armenian Airlines,1,Friday,Onetime
Moscow,G6 403,DME,55.7558,37.6178,Russia,2023-11-24,16:50:00,Fly Arna,1,Friday,Onetime
Moscow,SU 1861,SVO,55.7558,37.6178,Russia,2023-11-24,17:20:00,Aeroflot,0,Friday,Onetime
Dortmund,W6 4426,DTM,51.5167,7.4667,Germany,2023-11-24,17:20:00,Wizz Air,0,Friday,Onetime
Sochi,FV 6720,AER,43.5853,39.7203,Russia,2023-11-24,17:50:00,Rossiya Airlines,0,Friday,Onetime
Samara,FV 6950,KUF,53.2028,50.1408,Russia,2023-11-24,18:20:00,Rossiya Airlines,0,Friday,Onetime
Moscow,A4 7030,VKO,55.7558,37.6178,Russia,2023-11-24,18:25:00,Azimuth,0,Friday,Onetime
Tbilisi,3F 583,TBS,41.7225,44.7925,Georgia,2023-11-24,19:50:00,Fly One,1,Friday,Delay
Mineralnye Vody,A4 6032,MRV,44.2095,43.1053,Russia,2023-11-24,20:05:00,Azimuth,0,Friday,Ontime
Moscow,SU 1863,SVO,55.7558,37.6178,Russia,2023-11-24,20:30:00,Aeroflot,0,Friday,Ontime
Abu Dhabi,5W 7188,AUH,24.4667,54.3667,United Arab Emirates,2023-11-24,20:35:00,Wizz Air,0,Friday,Ontime
Venice,W4 5484,VCE,45.4397,12.3319,Italy,2023-11-24,20:45:00,Wizz Air,0,Friday,Ontime
St.Petersburg,FV 6922,LED,59.9343,30.3351,Russia,2023-11-24,21:45:00,Rossiya Airlines,0,Friday,Ontime
Kishinev,3F 533,KIV,47.0105,28.8638,Moldova,2023-11-24,21:45:00,Fly One,1,Friday,Ontime
Moscow,WZ 4340,ZIA,55.7558,37.6178,Russia,2023-11-24,21:50:00,Red WIngs,0,Friday,Delay
Colombo,8D 556,CMB,6.9344,79.8428,Sri Lanka,2023-11-24,23:00:00,FitsAir,0,Friday,Ontime
Larnaca,W6 4558,LCA,34.9167,33.6333,Cyprus,2023-11-24,23:25:00,Wizz Air,0,Friday,Ontime
Moscow,5G 709,SVO,55.7558,37.6178,Russia,2023-11-24,23:45:00,Shirak Avia,1,Friday,Ontime
Sofia,W6 4424,SOF,42.7,23.33,Bulgaria,2023-11-25,00:15:00,Wizz Air,0,Saturday,Ontime
Moscow,3F 325,VKO,55.7558,37.6178,Russia,2023-11-25,01:30:00,Fly One,1,Saturday,Ontime
Ufa,WZ 4674,UFA,54.7261,55.9475,Russia,2023-11-25,01:30:00,Red WIngs,0,Saturday,Ontime
Doha,QR 286,DOH,25.2867,51.5333,Qatar,2023-11-25,03:00:00,Qatar Airways,0,Saturday,Ontime
Moscow,UT 786,VKO,55.7558,37.6178,Russia,2023-11-25,03:55:00,Utair,0,Saturday,Ontime
Minsk,B2 734,MSQ,53.9,27.5667,Belarus,2023-11-25,04:55:00,Belavia,0,Saturday,Ontime
Athens,A3 899,ATH,37.9842,23.7281,Greece,2023-11-25,05:20:00,Aegean Airlines,0,Saturday,Ontime
Vienna,OS 642,VIE,48.2083,16.3725,Austria,2023-11-25,05:45:00,Austrian Airlines,0,Saturday,Ontime
Moscow,SU 1965,SVO,55.7558,37.6178,Russia,2023-11-25,06:35:00,Aeroflot,0,Saturday,Ontime
Sochi,G6 401,AER,43.5853,39.7203,Russia,2023-11-25,07:00:00,Fly Arna,1,Saturday,Ontime
Moscow,JI 102,SVO,55.7558,37.6178,Russia,2023-11-25,07:15:00,Armenian Airlines,1,Saturday,Ontime
Sharm El Sheikh,3F 7641,SSH,27.9158,34.3297,Egypt,2023-11-25,07:50:00,Fly One,1,Saturday,Ontime
Mineralnye Vody,A4 6032,MRV,44.2095,43.1053,Russia,2023-11-25,08:15:00,Azimuth,0,Saturday,Ontime
Moscow,6A 909,VKO,55.7558,37.6178,Russia,2023-11-25,08:30:00,Armenia Airways,1,Saturday,Ontime
Larnaca,W6 4550,LCA,34.9167,33.6333,Cyprus,2023-11-25,09:40:00,Wizz Air,0,Saturday,Ontime
Ufa,A4 4022,UFA,54.7261,55.9475,Russia,2023-11-25,09:50:00,Azimuth,0,Saturday,Ontime
Moscow,3F 315,DME,55.7558,37.6178,Russia,2023-11-25,10:30:00,Fly One,1,Saturday,Ontime
Saratov,5G 170,GSV,51.5333,46.0167,Russia,2023-11-25,10:45:00,Shirak Avia,1,Saturday,Ontime
Paris,3F 927,CDG,48.8567,2.3522,France,2023-11-25,11:00:00,Fly One,1,Saturday,Ontime
Moscow,5G 509,VKO,55.7558,37.6178,Russia,2023-11-25,11:10:00,Shirak Avia,1,Saturday,Ontime
Abu Dhabi,5W 7014,AUH,24.4667,54.3667,United Arab Emirates,2023-11-25,11:25:00,Wizz Air,0,Saturday,Ontime
Sochi,A4 5030,AER,43.5853,39.7203,Russia,2023-11-25,11:35:00,Azimuth,0,Saturday,Ontime
Moscow,G6 403,DME,55.7558,37.6178,Russia,2023-11-25,12:00:00,Fly Arna,1,Saturday,Ontime
Sharjah,G9 245,SHJ,25.3575,55.3908,United Arab Emirates,2023-11-25,12:20:00,Air Arabia,0,Saturday,Ontime
Dubai,FZ 718,DXB,25.2631,55.2972,United Arab Emirates,2023-11-25,12:30:00,Flydubai,0,Saturday,Ontime
Tehran,6A 221,IKA,35.6892,51.3889,Iran,2023-11-25,13:35:00,Armenia Airways,1,Saturday,Ontime
Moscow,SU 1865,SVO,55.7558,37.6178,Russia,2023-11-25,14:20:00,Aeroflot,0,Saturday,Ontime
Rome,W4 8336,FCO,41.8931,12.4828,Italy,2023-11-25,14:20:00,Wizz Air,0,Saturday,Ontime
Sochi,FV 6720,AER,43.5853,39.7203,Russia,2023-11-25,15:10:00,Rossiya Airlines,0,Saturday,Ontime
Tehran,IRB 9725,IKA,35.6892,51.3889,Iran,2023-11-25,15:40:00,Iran Airtour,0,Saturday,Ontime
Samara,FV 6949,KUF,53.2028,50.1408,Russia,2023-11-24,17:20:00,Rossiya Airlines,0,Friday,Onetime
Volgograd,FV 6945,VOG,48.7086,44.5147,Russia,2023-11-25,16:30:00,Rossiya Airlines,0,Saturday,Ontime
Chelyabinsk,WZ 1225,CEK,55.15,61.4,Russia,2023-11-25,17:00:00,Red WIngs,0,Saturday,Cancelled
Moscow,6A 910,VKO,55.7558,37.6178,Russia,2023-11-25,17:10:00,Armenia Airways,1,Saturday,Ontime
Tehran,6A 222,IKA,35.6892,51.3889,Iran,2023-11-25,17:35:00,Armenia Airways,1,Saturday,Ontime
Moscow,A4 7029,VKO,55.7558,37.6178,Russia,2023-11-25,17:35:00,Azimuth,0,Saturday,Ontime
Saratov,5G 171,GSV,51.5333,46.0167,Russia,2023-11-25,17:50:00,Shirak Avia,1,Saturday,Ontime
Brussels,SN 2899,BRU,50.8467,4.3525,Belgium,2023-11-25,18:20:00,Brussels Airlines,0,Saturday,Ontime
Kazan,WZ 4677,KZN,55.7964,49.1089,Russia,2023-11-25,18:30:00,Red WIngs,0,Saturday,Ontime
Moscow,3F 316,DME,55.7558,37.6178,Russia,2023-11-25,18:30:00,Fly One,1,Saturday,Ontime
St.Petersburg,FV 6923,LED,59.9343,30.3351,Russia,2023-11-25,18:55:00,Rossiya Airlines,0,Saturday,Ontime
Moscow,SU 1862,SVO,55.7558,37.6178,Russia,2023-11-25,19:30:00,Aeroflot,0,Saturday,Ontime
Yekaterinburg,WZ 1129,SVX,56.8356,60.6128,Russia,2023-11-25,20:25:00,Red WIngs,0,Saturday,Ontime
Moscow,G6 404,DME,55.7558,37.6178,Russia,2023-11-25,20:30:00,Fly Arna,1,Saturday,Ontime
Vienna,W4 2891,VIE,48.2083,16.3725,Austria,2023-11-25,20:40:00,Wizz Air,0,Saturday,Ontime
Doha,QR 287,DOH,25.2867,51.5333,Qatar,2023-11-25,21:05:00,Qatar Airways,0,Saturday,Ontime
Paris,3F 928,CDG,48.8567,2.3522,France,2023-11-25,21:40:00,Fly One,1,Saturday,Ontime
Mineralnye Vody,3F 362,MRV,44.2095,43.1053,Russia,2023-11-25,21:40:00,Fly One,1,Saturday,Ontime
